continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_vaccinations,people_fully_vaccinated,population,hospital_beds_per_thousand,median_age,aged_65_older,aged_70_older,life_expectancy
Europe,Switzerland,2021-03-04,559063.0,1240.0,9663.0,9.0,63962.571,141.869,1105.547,1.03,4807391.0,30751.0,934657.0,320315.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-05,560128.0,1065.0,9672.0,9.0,64084.418,121.847,1106.577,1.03,4838841.0,31450.0,963801.0,334547.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-06,561407.0,1279.0,9682.0,10.0,64230.749,146.331,1107.721,1.144,4854931.0,16090.0,970088.0,337386.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-07,562173.0,766.0,9690.0,8.0,64318.387,87.638,1108.636,0.915,4863989.0,9058.0,972049.0,338316.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-08,562755.0,582.0,9699.0,9.0,64384.974,66.587,1109.666,1.03,4895265.0,31276.0,995449.0,348618.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-09,564457.0,1702.0,9709.0,10.0,64579.701,194.726,1110.81,1.144,4928549.0,33284.0,1025920.0,361546.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-10,565845.0,1388.0,9717.0,8.0,64738.502,158.802,1111.725,0.915,4960393.0,31844.0,1056147.0,372727.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-11,567230.0,1385.0,9729.0,12.0,64896.96,158.458,1113.098,1.373,4994936.0,34543.0,1088364.0,385609.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-12,568570.0,1340.0,9742.0,13.0,65050.27,153.31,1114.585,1.487,5029171.0,34235.0,1115944.0,397061.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-13,569912.0,1342.0,9751.0,9.0,65203.809,153.539,1115.615,1.03,5046877.0,17706.0,1121958.0,399304.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-14,570835.0,923.0,9765.0,14.0,65309.41,105.601,1117.217,1.602,5057200.0,10323.0,1123385.0,399767.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-15,571538.0,703.0,9774.0,9.0,65389.84,80.43,1118.246,1.03,5092811.0,35611.0,1144502.0,409952.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-16,573461.0,1923.0,9783.0,9.0,65609.851,220.011,1119.276,1.03,5130446.0,37635.0,1173270.0,423525.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-17,575115.0,1654.0,9794.0,11.0,65799.086,189.235,1120.535,1.259,5168268.0,37822.0,1204759.0,439190.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-18,576940.0,1825.0,9807.0,13.0,66007.884,208.799,1122.022,1.487,5209571.0,41303.0,1238060.0,455270.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-19,578587.0,1647.0,9816.0,9.0,66196.318,188.434,1123.052,1.03,5249467.0,39896.0,1265920.0,468175.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-20,580132.0,1545.0,9825.0,9.0,66373.082,176.764,1124.081,1.03,5271989.0,22522.0,1272124.0,470998.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-21,581244.0,1112.0,9829.0,4.0,66500.306,127.224,1124.539,0.458,5285276.0,13287.0,1273465.0,471391.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-22,582032.0,788.0,9836.0,7.0,66590.462,90.155,1125.34,0.801,5326607.0,41331.0,1298360.0,482500.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-23,584295.0,2263.0,9841.0,5.0,66849.372,258.911,1125.912,0.572,5368898.0,42291.0,1330811.0,496331.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-24,586289.0,1994.0,9853.0,12.0,67077.506,228.134,1127.285,1.373,5408615.0,39717.0,1365980.0,510129.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-25,588220.0,1931.0,9860.0,7.0,67298.433,220.926,1128.086,0.801,5452337.0,43722.0,1405142.0,523818.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-26,590362.0,2142.0,9873.0,13.0,67543.5,245.067,1129.573,1.487,5496584.0,44247.0,1441352.0,536462.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-27,592361.0,1999.0,9877.0,4.0,67772.206,228.706,1130.031,0.458,5523480.0,26896.0,1451419.0,539008.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-28,593568.0,1207.0,9887.0,10.0,67910.299,138.093,1131.175,1.144,5538485.0,15005.0,1455007.0,539719.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-29,594562.0,994.0,9896.0,9.0,68024.023,113.724,1132.204,1.03,5577607.0,39122.0,1488200.0,551857.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-30,597094.0,2532.0,9901.0,5.0,68313.71,289.687,1132.776,0.572,5625369.0,47762.0,1529722.0,565153.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-31,599187.0,2093.0,9913.0,12.0,68553.171,239.461,1134.149,1.373,5682244.0,56875.0,1568519.0,579816.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-01,601319.0,2132.0,9927.0,14.0,68797.093,243.923,1135.751,1.602,5739456.0,57212.0,1610154.0,597424.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-02,603304.0,1985.0,9939.0,12.0,69024.198,227.104,1137.124,1.373,5767371.0,27915.0,1620603.0,601801.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-03,604509.0,1205.0,9945.0,6.0,69162.062,137.864,1137.811,0.686,5796145.0,28774.0,1627036.0,604308.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-04,605826.0,1317.0,9957.0,12.0,69312.741,150.678,1139.183,1.373,5813038.0,16893.0,1628778.0,604985.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-05,606848.0,1022.0,9967.0,10.0,69429.668,116.927,1140.328,1.144,5830880.0,17842.0,1634680.0,607167.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-06,608138.0,1290.0,9984.0,17.0,69577.257,147.589,1142.273,1.945,5868822.0,37942.0,1673009.0,626452.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-07,610828.0,2690.0,9994.0,10.0,69885.021,307.764,1143.417,1.144,5908041.0,39219.0,1719558.0,646498.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-08,613215.0,2387.0,10004.0,10.0,70158.118,273.097,1144.561,1.144,5946592.0,38551.0,1771677.0,667923.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-09,615705.0,2490.0,10009.0,5.0,70443.0,284.882,1145.133,0.572,5982032.0,35440.0,1819490.0,685584.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-10,618121.0,2416.0,10017.0,8.0,70719.415,276.415,1146.048,0.915,6003494.0,21462.0,1834110.0,689812.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-11,619803.0,1682.0,10023.0,6.0,70911.854,192.438,1146.735,0.686,6015439.0,11945.0,1838228.0,691104.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-12,620984.0,1181.0,10030.0,7.0,71046.972,135.119,1147.535,0.801,6044213.0,28774.0,1882623.0,704084.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-13,623726.0,2742.0,10033.0,3.0,71360.685,313.713,1147.879,0.343,6075811.0,31598.0,1936881.0,720829.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-14,626101.0,2375.0,10043.0,10.0,71632.41,271.724,1149.023,1.144,6106344.0,30533.0,1993723.0,737736.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-15,628315.0,2214.0,10049.0,6.0,71885.714,253.304,1149.709,0.686,6139459.0,33115.0,2052010.0,754832.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-16,630462.0,2147.0,10053.0,4.0,72131.353,245.639,1150.167,0.458,6171756.0,32297.0,2106600.0,771022.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-17,632583.0,2121.0,10060.0,7.0,72374.017,242.664,1150.968,0.801,6190769.0,19013.0,2124597.0,774786.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-18,634013.0,1430.0,10069.0,9.0,72537.624,163.607,1151.997,1.03,6201583.0,10814.0,2130979.0,775711.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-19,635061.0,1048.0,10076.0,7.0,72657.526,119.902,1152.798,0.801,6228154.0,26571.0,2182665.0,790838.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-20,637805.0,2744.0,10084.0,8.0,72971.468,313.942,1153.714,0.915,6256569.0,28415.0,2246734.0,810689.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-21,640196.0,2391.0,10093.0,9.0,73245.023,273.555,1154.743,1.03,6285378.0,28809.0,2314326.0,831343.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-22,642505.0,2309.0,10098.0,5.0,73509.196,264.173,1155.315,0.572,6318721.0,33343.0,2389027.0,855349.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-23,644770.0,2265.0,10105.0,7.0,73768.336,259.139,1156.116,0.801,6351755.0,33034.0,2455435.0,875748.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-24,646935.0,2165.0,10115.0,10.0,74016.034,247.698,1157.26,1.144,6372678.0,20923.0,2482776.0,882113.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-25,648390.0,1455.0,10121.0,6.0,74182.501,166.467,1157.947,0.686,6384174.0,11496.0,2494831.0,884780.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-26,649578.0,1188.0,10130.0,9.0,74318.421,135.919,1158.976,1.03,6411268.0,27094.0,2551789.0,903956.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-27,652019.0,2441.0,10143.0,13.0,74597.696,279.276,1160.464,1.487,6440852.0,29584.0,2626214.0,928761.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-28,654057.0,2038.0,10154.0,11.0,74830.864,233.168,1161.722,1.259,6470591.0,29739.0,2699840.0,950541.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-29,656066.0,2009.0,10161.0,7.0,75060.715,229.85,1162.523,0.801,6503745.0,33154.0,2772852.0,973860.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-04-30,657777.0,1711.0,10169.0,8.0,75256.471,195.756,1163.438,0.915,6536793.0,33048.0,2837373.0,986470.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-01,659454.0,1677.0,10179.0,10.0,75448.337,191.866,1164.583,1.144,6555602.0,18809.0,2867495.0,990420.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-02,660613.0,1159.0,10191.0,12.0,75580.938,132.602,1165.955,1.373,6565940.0,10338.0,2880146.0,991428.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-03,661445.0,832.0,10199.0,8.0,75676.128,95.189,1166.871,0.915,6591336.0,25396.0,2940835.0,1001784.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-04,663462.0,2017.0,10204.0,5.0,75906.893,230.766,1167.443,0.572,6618731.0,27395.0,3017053.0,1023473.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-05,665197.0,1735.0,10208.0,4.0,76105.395,198.502,1167.9,0.458,6647228.0,28497.0,3096076.0,1050273.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-06,666845.0,1648.0,10219.0,11.0,76293.943,188.548,1169.159,1.259,6679763.0,32535.0,3186958.0,1082046.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-07,668329.0,1484.0,10223.0,4.0,76463.728,169.785,1169.617,0.458,6713132.0,33369.0,3273129.0,1112797.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-08,669902.0,1573.0,10230.0,7.0,76643.696,179.967,1170.417,0.801,6731403.0,18271.0,3313745.0,1123459.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-09,670963.0,1061.0,10235.0,5.0,76765.085,121.389,1170.99,0.572,6741769.0,10366.0,3329852.0,1126839.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-10,671742.0,779.0,10240.0,5.0,76854.211,89.126,1171.562,0.572,6771692.0,29923.0,3411048.0,1160924.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-11,673461.0,1719.0,10246.0,6.0,77050.882,196.671,1172.248,0.686,6810009.0,38317.0,3507402.0,1201736.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-12,674844.0,1383.0,10250.0,4.0,77209.111,158.229,1172.706,0.458,6850261.0,40252.0,3605607.0,1244829.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-13,676285.0,1441.0,10250.0,0.0,77373.977,164.865,1172.706,0.0,6866938.0,16677.0,3651636.0,1260541.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-14,676957.0,672.0,10255.0,5.0,77450.86,76.884,1173.278,0.572,6894284.0,27346.0,3733587.0,1297244.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-15,678126.0,1169.0,10259.0,4.0,77584.606,133.746,1173.735,0.458,6913407.0,19123.0,3777739.0,1310416.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-16,678928.0,802.0,10261.0,2.0,77676.363,91.757,1173.964,0.229,6924119.0,10712.0,3796752.0,1314783.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-17,679581.0,653.0,10270.0,9.0,77751.073,74.71,1174.994,1.03,6950730.0,26611.0,3881599.0,1356643.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-18,681252.0,1671.0,10271.0,1.0,77942.253,191.18,1175.108,0.114,6979513.0,28783.0,3982640.0,1405140.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-19,682596.0,1344.0,10274.0,3.0,78096.02,153.767,1175.452,0.343,7012945.0,33432.0,4085583.0,1451976.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-20,683808.0,1212.0,10280.0,6.0,78234.686,138.665,1176.138,0.686,7053039.0,40094.0,4195845.0,1504521.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-21,684848.0,1040.0,10283.0,3.0,78353.672,118.987,1176.481,0.343,7091842.0,38803.0,4298220.0,1550873.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-22,685832.0,984.0,10293.0,10.0,78466.252,112.58,1177.625,1.144,7112495.0,20653.0,4345939.0,1567893.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-23,686455.0,623.0,10298.0,5.0,78537.53,71.278,1178.197,0.572,7122745.0,10250.0,4364685.0,1574003.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-24,686925.0,470.0,10303.0,5.0,78591.302,53.773,1178.769,0.572,7134974.0,12229.0,4415311.0,1593660.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-25,687506.0,581.0,10307.0,4.0,78657.775,66.472,1179.227,0.458,7160654.0,25680.0,4517393.0,1646348.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-26,688654.0,1148.0,10311.0,4.0,78789.118,131.343,1179.685,0.458,7189410.0,28756.0,4625035.0,1700040.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-27,689577.0,923.0,10313.0,2.0,78894.719,105.601,1179.914,0.229,7219656.0,30246.0,4733712.0,1752400.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-28,690426.0,849.0,10316.0,3.0,78991.853,97.134,1180.257,0.343,7250816.0,31160.0,4839592.0,1806641.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-29,691177.0,751.0,10318.0,2.0,79077.775,85.922,1180.486,0.229,7268696.0,17880.0,4894217.0,1833096.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-30,691677.0,500.0,10322.0,4.0,79134.98,57.205,1180.943,0.458,7277580.0,8884.0,4918893.0,1844083.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-05-31,692034.0,357.0,10322.0,0.0,79175.825,40.844,1180.943,0.0,7301539.0,23959.0,5012741.0,1893761.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-01,692888.0,854.0,10324.0,2.0,79273.531,97.706,1181.172,0.229,7328633.0,27094.0,5121828.0,1948445.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-02,693540.0,652.0,10325.0,1.0,79348.127,74.596,1181.286,0.114,7359566.0,30933.0,5234938.0,2003567.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-03,694091.0,551.0,10328.0,3.0,79411.167,63.04,1181.63,0.343,7386108.0,26542.0,5338890.0,2053247.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-04,694559.0,468.0,10334.0,6.0,79464.711,53.544,1182.316,0.686,7414693.0,28585.0,5450603.0,2109916.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-05,695050.0,491.0,10338.0,4.0,79520.886,56.175,1182.774,0.458,7430983.0,16290.0,5524368.0,2140305.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-06,695363.0,313.0,10340.0,2.0,79556.697,35.81,1183.003,0.229,7439565.0,8582.0,5552108.0,2152550.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-07,695550.0,187.0,10346.0,6.0,79578.091,21.395,1183.689,0.686,7460015.0,20450.0,5654446.0,2202876.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-08,696134.0,584.0,10348.0,2.0,79644.907,66.816,1183.918,0.229,7481341.0,21326.0,5767182.0,2260443.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-09,696551.0,417.0,10350.0,2.0,79692.616,47.709,1184.147,0.229,7503847.0,22506.0,5880787.0,2315838.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-10,696926.0,375.0,10352.0,2.0,79735.52,42.904,1184.376,0.229,7530185.0,26338.0,5987052.0,2361020.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-11,697230.0,304.0,10355.0,3.0,79770.301,34.781,1184.719,0.343,7558287.0,28102.0,6096041.0,2411004.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-12,697548.0,318.0,10358.0,3.0,79806.683,36.382,1185.062,0.343,7574133.0,15846.0,6167376.0,2441477.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-13,697742.0,194.0,10360.0,2.0,79828.879,22.196,1185.291,0.229,7581593.0,7460.0,6194196.0,2456754.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-14,697863.0,121.0,10362.0,2.0,79842.722,13.844,1185.52,0.229,7599856.0,18263.0,6292592.0,2502314.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-15,698191.0,328.0,10362.0,0.0,79880.249,37.527,1185.52,0.0,7619810.0,19954.0,6397493.0,2555690.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-16,698424.0,233.0,10363.0,1.0,79906.907,26.658,1185.634,0.114,7641563.0,21753.0,6501372.0,2610599.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-17,698615.0,191.0,10367.0,4.0,79928.759,21.852,1186.092,0.458,7668355.0,26792.0,6608315.0,2668862.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-18,698771.0,156.0,10370.0,3.0,79946.607,17.848,1186.435,0.343,7698405.0,30050.0,6711351.0,2726542.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-19,698920.0,149.0,10373.0,3.0,79963.654,17.047,1186.778,0.343,7714686.0,16281.0,6774673.0,2757066.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-20,699023.0,103.0,10373.0,0.0,79975.438,11.784,1186.778,0.0,7721971.0,7285.0,6795529.0,2769137.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-21,699101.0,78.0,10374.0,1.0,79984.362,8.924,1186.893,0.114,7739894.0,17923.0,6883897.0,2814451.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-22,699266.0,165.0,10376.0,2.0,80003.24,18.878,1187.121,0.229,7758178.0,18284.0,6976535.0,2867820.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-23,699388.0,122.0,10376.0,0.0,80017.198,13.958,1187.121,0.0,7778479.0,20301.0,7066868.0,2921976.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-24,699515.0,127.0,10377.0,1.0,80031.728,14.53,1187.236,0.114,7803480.0,25001.0,7155712.0,2978001.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-25,699628.0,113.0,10378.0,1.0,80044.657,12.928,1187.35,0.114,7830005.0,26525.0,7243911.0,3032355.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-26,699726.0,98.0,10379.0,1.0,80055.869,11.212,1187.465,0.114,7846443.0,16438.0,7295229.0,3060904.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-27,699786.0,60.0,10379.0,0.0,80062.733,6.865,1187.465,0.0,7853334.0,6891.0,7313776.0,3074752.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-28,699845.0,59.0,10381.0,2.0,80069.484,6.75,1187.693,0.229,7870417.0,17083.0,7388757.0,3125785.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-29,699995.0,150.0,10381.0,0.0,80086.645,17.162,1187.693,0.0,7887703.0,17286.0,7468439.0,3182342.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-06-30,700110.0,115.0,10383.0,2.0,80099.802,13.157,1187.922,0.229,7910661.0,22958.0,7551717.0,3244431.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-07-01,700269.0,159.0,10383.0,0.0,80117.994,18.191,1187.922,0.0,7942492.0,31831.0,7624745.0,3299111.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-07-02,700438.0,169.0,10383.0,0.0,80137.329,19.335,1187.922,0.0,7981754.0,39262.0,7699149.0,3355201.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-07-03,700603.0,165.0,10384.0,1.0,80156.207,18.878,1188.037,0.114,8007854.0,26100.0,7746676.0,3393266.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-07-04,700732.0,129.0,10384.0,0.0,80170.966,14.759,1188.037,0.0,8019830.0,11976.0,7761626.0,3405715.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-07-05,700871.0,139.0,10384.0,0.0,80186.869,15.903,1188.037,0.0,8041729.0,21899.0,7833400.0,3462807.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-07-06,701181.0,310.0,10384.0,0.0,80222.336,35.467,1188.037,0.0,8062716.0,20987.0,7906900.0,3519232.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-07-07,701470.0,289.0,10384.0,0.0,80255.4,33.065,1188.037,0.0,8087523.0,24807.0,7977587.0,3574702.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-07-08,701790.0,320.0,10384.0,0.0,80292.012,36.611,1188.037,0.0,8121728.0,34205.0,8049354.0,3633466.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-07-09,702106.0,316.0,10384.0,0.0,80328.165,36.154,1188.037,0.0,8165574.0,43846.0,8120211.0,3691045.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-07-10,702433.0,327.0,10385.0,1.0,80365.578,37.412,1188.151,0.114,8194022.0,28448.0,8162415.0,3727057.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-07-11,702688.0,255.0,10386.0,1.0,80394.752,29.175,1188.265,0.114,8206759.0,12737.0,8175320.0,3737596.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-07-12,702918.0,230.0,10387.0,1.0,80421.067,26.314,1188.38,0.114,8229320.0,22561.0,8245829.0,3795065.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-07-13,703489.0,571.0,10387.0,0.0,80486.395,65.328,1188.38,0.0,8251088.0,21768.0,8315896.0,3850972.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-07-14,704009.0,520.0,10388.0,1.0,80545.888,59.493,1188.494,0.114,8278569.0,27481.0,8378719.0,3900078.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-07-15,704599.0,590.0,10388.0,0.0,80613.39,67.502,1188.494,0.0,8316890.0,38321.0,8440798.0,3948623.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-07-16,705222.0,623.0,10388.0,0.0,80684.668,71.278,1188.494,0.0,8356643.0,39753.0,8502136.0,3996098.0,8740471.0,4.53,43.1,18.436,12.644,83.78
